"","text"
"6285","I just want y’all to know that I like both Captain Marvel and Shazam but I just like Shazam a bit more because it made me laugh a lot and I absolutely love to laugh, that’s why I like Thor Ragnarok so much"
"6286","Chance so excited about seeing Shazam"
"6287","During the whole #Shazam movie I was waiting for a clash sequence @noobde"
"6288","I'm decently more hyped for Shazam than Avengers tbh even if I'd bet on the latter being much better"
"6289","#Shazam! was solid. If you just took the origin stories and ignore BvS, Justice League, and Suicide Squad the DCU would be better off."
"6290","I discovered this yesterday, and... <U+0001F92F><U+0001F631><U+0001F60E>"
"6291","The SHAZAMILY Transformation"
"6292","Gonna go see Shazam tonight! Actually kinda excited....(mainly because Asher Angel is in it but whatever......<U+0001F602><U+0001F602>)"
"6293","can’t wait to watch shazam <U+26A1><U+FE0F> so i can talk about it with rafaella"
"6294","Just watched #Shazam and it was pretty good, but they didn't show the 5 minute preview of #GodzillaKingOfTheMonsters even though I saw it in IMAX!
WRRRRRRRRRRRRRYYYYYY!!!!!"
"6295","Seen #ShazamMovie today with my son and it so good!! Gonna need to add #AdamBrody to my #FXCwishlist and I will pretend I started requesting this months ago <U+0001F62C>@FANEXPOCANADA  <U+26A1><U+FE0F><U+26A1><U+FE0F>"
"6296","@BitnerdGX I’m just glad DC has now found its own identity. With Wonder Woman, Aquaman, and now Shazam DC movies are looking exciting. Even the Joker trailer is looking great."
"6297","Shazam really is the best DC movie to exist idk whatever else they have planned, but if it’s nothing like this, please scrap it and do what you did with this movie"
"6298","In honor of #Shazam and @ZacharyLevi , I went back and started watching one of my favorite comfort food shows, #Chuck . Definitely a good decision."
"6299","I promise to protect my babies from everything and anything <U+26A1><U+FE0F><U+2764><U+FE0F> SHAZAM!"
"6300","Back from #SHAZAM 
Yes, the best DC film and past the cursed Snyderverse.
Could have been like 10 minutes shorter or felt 10 minutes too long. This movie EMBRACED The Big Cheese and should. <U+0001F600><U+0001F44D>"
"6301","@NintenZ @septembermach I mean I don't think that's weird. It's been a thing in shows sometimes where they make figures and stuff of the superheroes in that universe. I wouldn't be weirded out if a kid was playing with a Batman figurine in a Shazam movie. They're just references and nothing more."
"6302","@ChainsawReacts we got so much awesome stuff coming this year! Captain Marvel and Shazam were both really good! Endgame will be one of the best movies ever made period I think and we still have the Arrowverse shows to enjoy and we have Crisis on Infinite Earths and Star Wars IX!"
"6303","@KaiserNeko saw Shazam. Easly the best credits since Deadpool."
"6304","@JerryOrdway This is the first Shazam comic I ever read. I bought it because of the cover. Back in the days when saving lunch money was my only way to fund comics."
"6305","@JMDeMatteis This episode was interesting because Billy (Shazam) is still learning about the real world.  How he wants to believe that Lex Luthor has turned a new leaf and wants to be president.  Superman's not buying that (figures).  It's a true clash of two heroes and a great episode!!"
"6306","@WarnerBrosUK My kids love it,  a great movie,  IT was awesome #Shazam Is Fabulous"
"6307","@smugorange I was so thrilled to see you in #Shazam You absolutely killed it! Love your character<U+0001F618>"
"6308","3x the charm i love it so much"
"6309","@ShazamMovie is a true Christmas movie full of gifts @ZacharyLevi blew my mind!"
"6310","@ShazamMovie <U+26A1>just been to watch Shazam and WOW it's awesome! One of my fave superhero movies in ages. There better be a sequel!! So funny, gr8 story n action. Love this character <U+26A1>"
"6311","#Shazam  is Fresh , Fun and heart. 4/5"
"6312","@DanForinton @YahooEnt Watch Shazam. The main character is in a foster home with a hispanic mother and samoan dad with diverse kids. All of which becomes an integral part in the movie."
"6313","@thejrocktv Shazam! is better than 75% of the MCU movies. Once you’re that high up, everything else is subjective."
"6314","Shazam! had characters of different races, ethnicities, specialities and had a character who had a physical disability. It 100% is the most diverse. &amp; on top of that, nothing felt forced or like someone was trying to pander. It was all ORGANIC."
"6315","Shazam! was better than 75% of the MCU movies. I’m ready to scrap over it."
"6316","Just came back from watching SHAZAM!, actually so damn good, I loved it. DC are doing really well with their movies lately"
"6317","So I went to see #shazam because jack d.grazer played in it .I went there with one of my friends and we thought we were alone,until 4 girls,In groups of 2 came in.I screamed ""ARE YOU GUYS-"" ""Here for Jack?"" One of them completed.we were like YEAAHH  we sat close to them and we"
"6318","Light-hearted movie enjoyable. Kinda like the guardians of the galaxy of the DC universe. #Shazam"
"6319","Alright Tweeps, I need reviews on both Shazam and Pet Sematary."
"6320","These same bullies pulled up to school in a truck and parked right in front on the sidewalk/grass, hopped out and just walked in ready to start the day. I wish I were 6, maybe I wouldve enjoyed it more. #Shazam"
"6321","I don't know what yall smoking but anybody saying #Shazam is the best DC superhero movie ever is either lying, easily entertained, or hoping somebody at DC sees their tweet and invites them to some events."
"6322","It also reminded me of IT, where none of the adults seemed to matter at all. There's a scene where the two bullies mercilessly jumped a handicapped kid in front of the school and nobody did shit. #Shazam"
"6323","IDK how DC did it, but they managed to stretch out the 3-4 trailers/clips released prior to the movie into the first hour and 30 mins of the movie cause I felt like I saw nothing new at all. #Shazam"
"6324","Very happy for @ZacharyLevi and the success of #Shazam. Like other fans I’ve been a huge fan since the @nbcchuck years. #chuck @ChuckVStheMovie"
"6325","@PNemiroff The scene where Shazam gives a scared girl a stuffed tiger and tells her it’ll be ok. It’s a small moment but it’s effective."
"6326","I have to disagree completely."
"6327","Just got back from Shazam. By far this has been my favorite DC Movie.
Congratulations to @ZacharyLevi and all the crew for this amazing experience"
"6328","Trailers.... maybe we should call them spoilers from now on..."
"6329","Enjoyed #SHAZAM!  Loved the #ShazamFamily!"
"6330","AMC Stubs List is better than Moviepass was before it started to suck. Pet sematary, now Shazam."
"6331","@AG_Conservative Shazam had heart and was one of the better DC films"
"6332","Wow, #ShazamMovie was great!  I expected I would enjoy it but it exceeded my expectations.   #Shazam !!!"
"6333","#Shazam ...damn sweet.loved it.its a great movie for the family even"
"6334","They’re not connected at all. Stop dis shit. #CaptainMarvel #Shazam"
"6335","Shazam was really good. Definitely not like most DC movies. I loved the concept very witty and lovely <U+26A1><U+FE0F><U+0001F49B>"
"6336","how about u all go see shazam that would be nice"
"6337","Shazam was a fun movie! That plot twist and suprise tho <U+0001F919><U+0001F60F><U+0001F60F><U+0001F525> #Shazam #ShazamMovie #DCEU Warner Bros keep at this formula and the audience will flock!!"
"6338","Pretty excited to watch Shazam in a bit. Massively mixed reviews, like most DC films."
"6339","This is how I sing the song now."
"6340","Zachary Levi's serious superhero face in #Shazam is frankly adorable."
"6341","Shazam! was great with @ZacharyLevi but how great would it be if Billy could shout “SHAZAM” and turn into @rainnwilson lol"
"6342","My review of Shazam: I really liked it
The hero, Shazam, was annoying because you see him do things and think ""This isn't how heroes are"" but that's the point, he's no hero, he's a kid 
It was pretty funny and also had a good message about family"
"6343","@isBLAKIE Good tune couldn’t Shazam it of YouTube had to pause it at the end &amp; look you up on iTunes"
"6344","Hey uh...can y'all stop spoiling the Shazam film? Some of us haven't had a chance to see it."
"6345","Let’s make sure to pass out the participation trophies too."
"6346","Imagine me sitting on the kitchen crying with my mom over Shazam and foster children"
"6347","Shazam was... REALLY GOOD?! I was not expecting much I just went cos I have limitless and I enjoyed it so much! Such an old school family-fantasy-action!"
"6348","Just finished watching #Shazam and Holy SHIT DC. That. Was. Simply. And indubitably. Awesome.
Please, make more movies like this one."
"6349","I am SCREECHING that Mister Mind is the post credit sequence for Shazam, DC have lost their minds and I’m here for an unrelatable and bizarre cinematic universe"
"6350","shazam spoilers (?) idk if its considered that but"
"6351","@anthonywatts @ShazamMovie @ZacharyLevi It’s doing great?"
"6352","@tylerspell89 I really hope so lolol. I mean it already looks better but everyone overhyped Aquaman so much and I saw it and I was like no this wasnt worth it lol, dammit  DC lol. But Shazam does look cool."
"6353","I think @ShazamMovie was badass! I definitely recommend parents to take there kids and watch this movie <U+0001F918><U+0001F3FC> I felt connected to the character although I'm older now but there is still a kid insiy of me lol #shazam #DCUNIVERSE #dceu"
"6354","@ScientistMel @ShazamMovie @tomhanks I read that as comic sans :)"
"6355","Shazam is a good movie..only if I hadn’t yawned 17 times! #Marvelcouldvedonebetter"
"6356","@AG_Conservative Haven’t seen Shazam yet but I was disappointed with Pet Sematary. They completely redid the 3rd act in an apparent bid to up the scares, in the process obliterating much of the lingering creepiness of the original novel"
"6357","Dude. I literally just teared up reading that. Hope y’all have an incredible time together at the movies this weekend. Sending you and your sis endless love and light. <U+0001F64C><U+0001F64F>"
"6358","@ZacharyLevi i am going to watch Shazam for the second time tomorrow <U+26A1><U+FE0F><U+0001F642><U+2764><U+FE0F><U+2764><U+FE0F>"
"6359","Why is no one going to see #ShazamMovie ? It is way better than #Aquaman which went on to make a billion!"
"6360","@UpToTASK I agree no connection at all. The only connection I see is the fact that Shazam's name used to be ""Captain Marvel"" other than that no"
