"","text"
"1227","had the choice to go to the Mayjah Rayjah, the movies to see La Llorona, or to watch the volleyball games but I chose to stay home to have a home cooked meal w|my boi on a Saturday night <U+0001F966><U+0001F374><U+0001F35A><U+0001F969><U+0001F957> #mypersonalchef #grownfolks"
"1228","had the choice to go to the Mayjah Rayjah, the movies to see La Llorona, or to watch the volleyball games but I chose to stay home to have a home cooked meal w|my boi on a Sat` night <U+0001F966><U+0001F374><U+0001F35A><U+0001F969><U+0001F957> #mypersonalchef #grownfolks"
"1229","I really like this movie!! I had a great time!! — watching The Curse Of La Llorona"
"1230","This shit scary"
"1231","watched la llorona today lmao tell me why my boo &amp; I we’re falling to sleep &amp; all of the sudden we herd a woman cry from a distance <U+0001F62D> this nigga really took of &amp; left me behind <U+0001F480> I really thought I was the scared one but nvm <U+0001F602>"
"1232","watched la llorona today lmao tell me why my boo &amp; I were falling asleep &amp; all of the sudden herd a woman cry from a distance <U+0001F62D> this nigga really took off &amp; left me behind <U+0001F480> thought I was the scared one but nvm <U+0001F602>"
"1233","I just watched the movie la llorona it was actually a good movie"
"1234","The curse  of la Llorona is so fucken good, I screamed so loud tho <U+0001F602><U+0001F602>"
"1235","SOOOOOO disappointed in #LaLlorona movie :\ was hyped up my whole life for this smh. Should’ve had Guillermo Del Torro direct it!"
"1236","I just watched la llorona and I’m going to go home and sage my house"
"1237","@scarletnoirs IKR?? imagine turning a latin american legend into a white story, i have to laugh, ,,,la llorona would never take white kids <U+0001F60C>"
"1238","Who’s going with me to see the curse of la llorona?"
"1239","La Llorona could be bae if she would just stop screaming/crying for even one second"
"1240","La llorona straight up made me cry. Do not watch this movie if you were terrified as a child because, once again, I am traumatized."
"1241","La llorona tormenting a white family? Sounds like a comedy to me<U+0001F602>"
"1242","I’ve seen 4 people leave the theater. La llorona is terrible. I’m having a good time tho. @lalloronamovie"
"1243","Yes tell that bitch to shut tf up got dam"
"1244","@savannaha93 @gdickey16 @SvintGeek @lalloronamovie A producer. He is part of the field"
"1245","La  llorona is a great example why men shouldn’t cheat"
"1246","Maybe I’m a pussy but la llorona was actually pretty good <U+0001F440><U+0001F440>"
"1247","Today I got my nails done <U+0001F485><U+0001F3FD>, went bowling <U+0001F3B3> and my sister and I came in second place with 4 points behind my dad, played laser tag <U+0001F52B> and our team won, saw La Llorona <U+0001F3A5>, and received my package in the mail <U+0001F4E6> from my new favorite designer. Eventful ass day! <U+2665><U+FE0F>"
"1248","Today I got my nails done <U+0001F485><U+0001F3FD>,
made bonus <U+0001F4B0>,
went bowling <U+0001F3B3> and my sister and I came in second place with 4 points behind my dad,
played laser tag <U+0001F52B> and our team won,
saw La Llorona <U+0001F3A5>,
and received my package in the mail <U+0001F4E6> from my new favorite designer.

Eventful ass day! <U+2665><U+FE0F>"
"1249","Im sick and tired of seeing @lalloronamovie ads right before i go to bed every night - just let me sleep in peace, man!"
"1250","I never expect much from horror movies but The Curse of La Llorona was pretty good"
"1251","I’m so glad the La Llorona movie didn’t suck. I was so damn scared it was going to be like The Nun"
"1252","Idk bout everybody else but I felt like La Llorona was mostly Latinos making fun of white peoples helplessness <U+0001F602><U+0001F602> especially the limpia part.. like sit down Carol let me handle this."
"1253","I have to say the curse of la llorona was trash"
"1254","not going to go see that la llorona movie bc scary movies are scary but tbh i was never really afraid of her which was pretty bold for a child living so close to an actual river"
"1255","took our son to watch #LaLlorona 
I just hope we didn't traumatize him ha."
"1256","just saw la llorona and me and everyone in that theatre shit ourselves"
"1257","Yvonne Varela shit herself watching the curse of La Llorona"
"1258","The curse of la llorona was trash tbh."
"1259","As a child, my mother used to torment me with La llorona to make me sleep in my toddler bed, &amp; today she tricked me into going to see the movie. I’m not sleeping tn."
"1260","Bukod sa The Curse of La Llorona, may horror movies pa bang coming soon this May?"
"1261","@lalloronamovie This movie sucks <U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F> don’t waste your money  on poor researched folk tale betraying false accusations of the Latino(a) community!"
"1262","@lalloronamovie This was way too hyped, saw it tonight and it felt like a whitewashed version of the original story"
"1263","@yessiixmua @lalloronamovie it’s almost as if they wrote the screenplay with 0 research"
"1264","La llorona was Garbo just like the rest of the Annabelle movies etc...."
"1265","I’m easily pleased I guess because I found LA LLORONA to be a delight.

Yes, it’s heavy on jump scares and light on story but... whatever. I had fun!"
"1266","I don’t need your Curse of La Llorona ads autoplaying on my feed at 3am, tyvm."
"1267","survived la llorona ,,,,,but it made me realize that i could neVEr watch a scary movie with johnny because he would get so annoyed at all my stressed screaming and panicked laughter after wards"
"1268","the rosary<U+0001F62D><U+0001F62D><U+0001F62D> me too ngl"
"1269","How am I supposed to sleep after watching La llorona <U+0001F629>"
"1270","this is fr why I never wanted to go to Mexico"
"1271","@TheMike31 @ghoulieschool La La Llorona Land 

“City of ghosts
Are ya scarin just for me?”"
"1272","Watched @lalloronamovie, shameful that the writers @MikkiDaughtry and @TobiasIaconis took a Mexican folklore and focused it on a white family, and included a curandero, cuz ya know, tokenism."
"1273","Erika made me bring her to watch la llorona and goodbye to my sleep for the next month <U+0001F629><U+0001F62D>"
"1274","@emin_park .. all I know is you said la llorona isn't bitch and that... you cant sleep??? Something about sleep."
"1275","@lalloronamovie Little underwhelmed, expected more, anticipating a sequel <U+0001F937><U+0001F3FD><U+200D><U+2642><U+FE0F>"
"1276","I feel like La Llorona is only scary because she's a WOC with supernatural abilities that aren't just meant to perpetuate patriarchal values like the Virgin Mary...her story is told to scare children while the actual abuse children of color face are usually at the hands of Men"
"1277","This guy convinced me to come watch La Llorona with him....if you know me you know I don’t I do not fuck with scary movies."
"1278","@haaajoey It says la llorona is coming for you"
"1279","So, I’m very critical of ‘the conjuring universe’ as it lends credence to the warren’s swindle. However the Nun &amp; now the curse La Llorona, despite their tenuous links to the CU, are fathoms better than the rest of the CU. I hope they keep making decent scary movies like those 2."
"1280","Yalllllll the curse of la llorona was alright but my scary ass had to jump every fucken 5 mins y I could not sit still. <U+0001F480> I HATE scary movies idc if they even that scary. Periodt"
"1281","Geez @lalloronamovie had everyone leaving the theatre real quick. Hug your kids tight at night everyone."
"1282","The curse of La Llorona was alright, btw."
"1283","@lalloronamovie was such a disappointment. I would not recommend this movie at all."
"1284","Lesley, Val &amp; I really watched La Llorona in Fort Bragg &amp; all I’m saying is I’m cuddling with Val tonight"
"1285","This typa energy !!!!"
"1286","The curse of la llorona is a mussssst on these next two days off. Maybe Monday lol"
"1287","I’m trying to watch La Llorona<U+2757><U+FE0F>"
"1288","If anyone wants to go on a date to watch La Llorona I’m totally down for that!"
"1289","For the most part la llorona didn’t disappoint, it wasn’t as white washed as I initially though and it actually scared me"
"1290","I watched la llorona and I’m sorry to everyone in that theater who heard me scream <U+0001F602>"
"1291","Let’s see what it’s all about <U+0001F92F>"
"1292","we went to the movies to watch la llorona and i was too scared so i forced myself to sleep <U+0001F629>"
"1293","I came to watch La Llorona with my grandma uncle and brother and none of them are scared except me so they are all laughing at me. So imma just stay on my phone the rest of the movie and sleep with my mom tonight :)"
"1294","La llorona, the woman who cries at the bodies taken by the river"
"1295","highkey wanna go to Cuautla just to hear the cries of La Llorona"
"1296","There’s like 3 good movies of la llorona that’s made in Mexico but y’all aren’t woke<U+0001F624>"
"1297","<U+0001F3A5>: The Curse of La Llorona"
"1298","I’m trying to see la llorona"
"1299","So i just saw the movie la llorona and now when I hear something in my house i be thinking it’s her <U+0001F62D><U+0001F480>"
"1300","People really clapped at the end of La Llorona lol that shit was so weak"
"1301","It’s upsetting that my friends are hella white and they can’t even say, La Llorona properly."
"1302","I haven’t watched a “scary” movie in over a decade. That being said. #LaLlorona was not scary at all and I was actually laughing at some points. Is this what those conjuring movies are like?  Cause if they are all y’all a bunch of pussies."
"1303","Bitch I went to go see la llorona high af &amp; it was the funniest shit ever lmfaooo omggg"
"1304","Don’t go and see ‘La Llorona’.. save your money"
"1305","After hearing about la llorona all my life I deffinetly expected more from this movie<U+0001F615>"
"1306","Y’all gotta be more creative with these horror movies, The Curse of La Llorona could’ve been better lol"
"1307","Watched La Llorona while squinting my eyes and covering my ears. It wasn't that scary <U+0001F60E><U+0001F60E><U+0001F60E>"
"1308","Never believed in La Llorona but after watching the movie it really got me thinking if this crazy bitch really existed"
"1309","The Curse of La Llorona was a weak 6/10
A,B,C thriller plot, devoid of thrill
Predictable
Elementary horror scenes
Lack of jump scares, and I saw this movie in surround sound 
Even the acting was low key disappointing 
Wouldn’t even bother streaming it illegally"
