"","text"
"612","Never cried during a movie except stepmom but tomorrow I'm thinking I'll have to make that trip to the movies solo to see breakthrough cause I guarantee I'm definitely going to have tears <U+0001F615>"
"613","while everything felt like it was silent, hopeless, and defeated— on this passover day— the biggest breakthrough the world has ever seen was already in the works. 

trust in the Lord that He is working in this season of waiting."
"614","@SeeBreakthrough I so enjoyed the experience. Awesome God"
"615","breakthrough is such a good movie, if u want to cry I suggest watching it <U+0001F44D>"
"616","Predictions still on point <U+0001F60E> Map wise still pretty close. But predicted all the winning teams."
"617","I've got #AlvinKamara winning Best Breakthrough Athlete at the @ESPYS. Who are you voting for?"
"618","So I’m back from seeing #Breakthrough and it was a good emotional movie. Like I expected. Good job @StephenCurry30  y’all go check it out."
"619","@allisonrickee23 @SeeBreakthrough @ChrissyMetz Agree!!! A must see. A powerful way to share the gospel of Jesus. Great acting and faith of Chrissy <U+0001F600><U+0001F64F><U+0001F64C><U+0001F337>"
"620","@AFredToThePast @SeeBreakthrough Totally agree with you!"
"621","@roxdaws @SeeBreakthrough @DeVonFranklin One of the best Christian movies I've seen. Totally recommended for believers and non believers!"
"622","@amberdawnspenc1 @SeeBreakthrough @ChrissyMetz Pack the tissues and open your heart!!!! The pure love of the Gospel of Jesus in an amazing way <U+0001F600><U+0001F64F><U+0001F64C>"
"623","@SeeBreakthrough Hi! I'm promoting this movie in my country and all Latin America through Facebook and Twitter. A great way for sharing the gospel of Jesus <U+0001F600><U+0001F64F><U+0001F64C>"
"624","Made a breakthrough this weekend and I’m back to my old self again <U+0001F4AA><U+0001F3FE>"
"625","Me and my mom are not emotional people what so ever but Breakthrough had us crying fr"
"626","“Breakthrough”, a movie based on a miracle that occurred in St. Louis, was the most compelling movie I’ve ever watched. I literally felt the Lords presence in that movie theater with us all. Highly recommend."
"627","I really wanna see this Breakthrough movie"
"628","In all your ways acknowledge Him and He shall direct your paths. Pro. 3:6.
May the remembrance of the resurrection of Christ be the breakthrough in our lives..."
"629","Breakthrough probably the best movie <U+0001F37F>"
"630","Hearing her enthusiasm for science and algorithms makes me happy! <U+2764><U+FE0F>

This is why I became a teacher. 
This is why I support our schools. 
This is why kids need #STEAM!"
"631","Breaking down is not an option! Your situation is WINNABLE! You will not lose your mind or your peace. You’re just one praise away from your breakthrough!"
"632","@THR By the way, Avengers: Endgame and Breakthrough movie is still the unbelievable story than Jussie F*g Smellet's lamest story"
"633","People just grieve differently everything doesn’t have to be explained nor posted on social media!"
"634","We went to @SeeBreakthrough Thanks @ChrissyMetz for your messages of faith, hope, and love on this Easter weekend."
"635","@SeeBreakthrough the movie!!! Great movie! Great story! Great God! Way to go @nhclc Sammy Rodriguez and team! Resurrection!!!!"
"636","I’ve made a small breakthrough in the past week figuring out what direction I want to pursue for my art style!"
"637","want a movie that’ll make you cry? watch breakthrough. want to watch a movie that’ll remind you that in the end things work out according to His plan? watch breakthrough. a very powerful reminder of God’s unfailing love <U+0001F497>"
"638","Go watch Breakthrough. Let’s you see how God moves when no one thinks it’s possible. Shows everything happens for a reason."
"639","Shout out to @lecrae just watched @SeeBreakthrough awesome life changing movie!"
"640","Keep pressing in FAITH because your BIGGEST BREAKTHROUGH IS COMING! #LIVELARGE"
"641","Kingdom Key:
For spiritual breakthrough, pray the Word &amp; fast before the Lord. Then wait in faith &amp; patience with thanksgiving."
"642","Just saw the Breakthrough movie...wow! What an incredible story about the power of God! Such an appropriate time to watch a true story about a modern day miracle, the night before we celebrate the greatest miracle of all!

 Christ is risen indeed! 
Acts 16:30-31"
"643","Not even going to lie the movie breakthrough almost had a thug"
"644","@SeeBreakthrough I took my wife and two youngest daughters to see this movie today. I’ve been looking forward to it for months. It didn’t disappoint. 

A movie about Faith, Hope, &amp; Love. Perfect for this weekend. 

“You have purpose and you are loved.”"
"645","Watched the movie Breakthrough tonight. I’m not a movie person, but this one really brought back some raw emotions. The community prayers, the doctors meeting telling them he wouldn’t make it through the night... more tears were shed during this movie than I thought would ever be"
"646","@GamsuOW I wish I had this gif downloaded for eternal use"
"647","Breakthrough was such a good movie 10/10 recommend"
"648","I highly recommend #Breakthrough movie. It was excellent. @ChrissyMetz is phenomenal. What an incredible heartwarming movie."
"649","I just watched Breakthrough and cried my frkn eyes out<U+0001F62D><U+0001F62D><U+0001F927>"
"650","@TheRealEricMack <U+0001F62B><U+0001F62B> wowwwww I really wanna see his new movie breakthrough"
"651","Highly recommend watching breakthrough"
"652","Eminem didn't have a career breakthrough till he was 27. A year later he became one of the most influential hip-hop artists of all time. Three years later he became the biggest artist in the world.

NEVER GIVE UP."
"653","@SCOANTBJoshua Emmanuel please pray for me for breakthrough please during this Easter please"
"654","breakthrough is a phenomenal movie"
"655","@MichaelWHull4 @SeeBreakthrough Bible thumpers should just pray really hard for everything instead of visiting the doctors. They’re just going to thank god and assume he did it anyway. Save themselves a medical bill."
"656","@Hannernanners93 @MarkFromTheDark @MichaelWHull4 @SeeBreakthrough You think someone stating a fact is crapping on something? Oh boy...."
"657","When this #breakthrough happens, this is what we term #theEvent. #TheEvent is actually many things at the same moment."
"658","Owen finally had his breakthrough <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F494> now he can heal #GreysAnatomy"
"659","Went to go see Breakthrough, such an emotional movie really recommend it. This is probably the most I’ve cried over a movie. <U+0001F62D>"
"660","No matter what circumstance you’re currently undergoing, you are one thing away from experiencing a major breakthrough. Stay expectant beautiful soul."
"661","About to watch @SeeBreakthrough. Plz send tissues."
"662","I almost had a relapse today, but I believe @NoFap is a movement that inspires people. 1 week is already a big breakthrough. #MindsetReset"
"663","@SeeBreakthrough I have seen this movie twice now and I have become obsessed with this movie. This movie  is amazing from the story line, to the cast, and even to the music in the movie. This movie is a must see, and I highly recommended that you see this."
"664","@SandraHeiss @SeeBreakthrough Great movie a must see !!!"
"665","@TheQueenEnigma Tired of behaving lol. Trying to comply in the corporate world. Trying to put my inner gangsta to rest. Trying to encourage my inner diva. Planting seeds for this finally financial breakthrough I need. Just living, struggling, loving, and still being worth it lol. How are you boo"
"666","I got the message but just know, now I have to pray for you every day because I need you to be free too <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>

Breakthrough"
"667","@ChrissyMetz Oh my goodness, I saw #Breakthrough tonight and loved the movie! Thank for making a great movie that came out the right time at Easter time! Happy Easter!"
"668","sis did the kpop disease breakthrough infected you or just delusional aft? lmfao"
"669","This has been a very productive day. I have finally reached my ultimate breakthrough. And it feels amazing"
"670","If you’re looking for a movie to go see watch Breakthrough it is SO good. <U+2764><U+FE0F>"
"671","@Leisha_17 @SeeBreakthrough Im sorry I thought this was a rushed out sequel to the live action Dumbo movie when I saw her how was I supposed to know"
"672","Just saw Breakthrough. Kept me crying the ENTIRE time.  <U+0001F496> #miracles 
@SeeBreakthrough"
"673","This could be a major breakthrough."
"674","Vasodilators are not modern or a breakthrough."
"675","watch breakthrough and try to tell me god isn’t real"
"676","Every time you give us this kind of project,the fruit of labor, I'm not surprised at all. Everything,anything from you my love,it's a fragile and breakthrough. Seen the whole unwritten storyline,And i am just waiting for that day to come,to unwrap,rewrite and fold. KEPT."
"677","breakthrough was literally the best movie i’ve ever seen"
"678","God is still in the business of miracles!  If He said it, He will do it! Believe it &amp; speak it! #ResurrectionSeason 
#Breakthrough"
"679","Wow twitter and Instagram and Hulu really REALLY want me to see this Breakthrough movie but the trailer shows the entire story including the ending so why bother?"
"680","I'm late! I watched though and was so proud! Well played everyone!!"
"681","You control your own destiny. Accountability and the realization that whatever u want in life is at the top of your fingers is so powerful and the breakthrough to get you started on going and accomplishing your dreams. <U+0001F4AF><U+0001F4A5>"
"682","@TheJamesCrozier You control your own destiny. Accountability and the realization that whatever u want in life is at the top of your fingers is so powerful and the breakthrough to get you started on going and accomplishing your dreams. <U+0001F4AF><U+0001F4A5>"
"683","@Leisha_17 @SeeBreakthrough She is uncomfortably large. There is nothing good about her physical condition. I’m sick of people acting like it’s healthy to be her size."
